ID,BndCd,Z,VAr,CAr,Curv,EdgL,Slp,FWidth,Aspect,SV,LV,AvSM,AvRtM,HOccr,HRt,SbOccr,SbRt,POccr,PRt,SatOccr,SatRt,SoiSatOccr,RchDsch,AvET,EvpFrct,cET,cEsoil,cLHF,cMelt,cSHF,cPHF,cRLIn,cRLo,cRSIn,cGHF,cUErr,cHrsSun,cHrsSnow,persTime,peakWE,initTime,peakTime,cIntSub,cSnSub,cSnEvap,cIntUnl,AvCanStorParam,AvIntercCoeff,AvTF,AvCanFieldCap,AvDrainCoeff,AvDrainExpPar,AvLUAlb,AvVegHeight,AvOTCoeff,AvStomRes,AvVegFract,AvLeafAI,AvEvapThresh,AvTransThresh,Bedrock_Depth_mm,Ks,ThetaS,ThetaR,PoreSize,AirEBubPress,DecayF,SatAnRatio,UnsatAnRatio,Porosity,VolHeatCond,SoilHeatCap,SoilID,LandUseID,weight
1887.0,3,418.9,1166.622,0.001166622,-0.0245425,27.7242,0.0245425,46.3561,4.343,0.9998495,0,0.4868,0.5675,13,34.9,0,0,0,0,0,0,16,0.0303,0.0432,0.2582,62.92,22.73,0,0,0,0,0,0,1950878000.0,0,0,1262,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1787.58,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,0.00020720640570670888
1888.0,3,424.7,1144.303,0.001144303,-0.0613192,26.4275,0.0613192,26.7842,5.142,0.9990626,0,0.4975,0.5867,13,34.1,0,0,0,0,0,0,16,0.0243,0.04518,0.2433,65.15,16.62,0,0,0,0,0,0,1950878000.0,0,0,1255,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1690.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0002032422769923798
1889.0,3,428.6,367.2552,0.0003672552,-0.0406217,12.5183,0.0406217,12.4641,3.542,0.999588,0,0.5186,0.6311,13,35.9,0,0,0,0,0,0,16,0.0419,0.04121,0.2461,60.49,22.92,0,0,0,0,0,0,1950878000.0,0,0,1262,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1520.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,6.522903731379873e-05
1890.0,3,486.3,1991.697,0.001991697,-0.0779224,26.6652,0.0779224,55.2445,1.227,0.9984889,0,0.5234,0.6666,4,71.3,0,0,0,0,0,0,5,0.316,0.04024,0.2449,58.7,22.02,0,0,0,0,0,0,1950878000.0,0,0,1247,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1485.123,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00035374986638931456
1891.0,3,475.8,322.0601,0.0003220601,-0.0484315,13.993,0.0484315,18.7291,3.673,0.9994146,0,0.4736,0.5523,7,65.3,0,0,0,0,0,0,8,0.162,0.04933,0.2402,69.83,69.14,0,0,0,0,0,0,1950878000.0,0,0,1259,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.99,0.01,0.001,0.001,0.15,0.01,0.99,9999,0.01,0.01,0.37,0.3,1920.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,3,5.720183207803661e-05
1892.0,3,401.3,423.9441,0.00101239,0.0319114,15.4094,0.0899106,16.7528,5.934,0.9979912,0,0.4683,0.5372,13,33.2,0,0,0,0,0,0,16,0.00925,0.04784,0.2574,69.02,16.93,0,0,0,0,0,0,1950878000.0,0,0,1265,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1978.22,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,2,7.529768269547938e-05
1893.0,3,423.9,1600.318,0.003465144,0.042335,27.727,0.0902993,36.4331,5.077,0.9979739,0,0.539,0.6793,13,35.3,0,0,0,0,0,0,16,0.0366,0.04219,0.2382,62.42,17.21,0,0,0,0,0,0,1950878000.0,0,0,1247,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1380.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00028423614569907725
1894.0,3,429.8,1709.95,0.007113398,0.0619874,27.727,0.141769,46.8356,5.133,0.9950499,0,0.5192,0.632,13,34.5,0,0,0,0,0,0,16,0.033,0.04376,0.2415,63.73,17.59,0,0,0,0,0,0,1950878000.0,0,0,1235,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1515.839,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0003037081363442373
1895.0,3,414.7,1473.119,0.003419064,0.0856549,27.7709,0.0514804,37.1535,5.042,0.9993388,0,0.4817,0.5585,13,33.7,0,0,0,0,0,0,16,0.0167,0.04666,0.2499,66.97,16.36,0,0,0,0,0,0,1950878000.0,0,0,1256,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1836.957,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00026164403994461034
1896.0,3,493.7,1473.604,0.004583826,0.0485981,27.7242,0.291496,44.8415,5.081,0.980022,0,0.5539,0.7175,13,34.9,0,0,0,0,0,0,15,0.0501,0.04199,0.2357,62.09,17.87,0,0,0,0,0,0,1950878000.0,0,0,1165,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1290.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.00026173018190556066
1897.0,3,442.0,561.1538,0.001554261,0.226276,14.398,0.0292248,13.2892,3.704,0.9997866,0,0.4727,0.5442,13,34.5,0,0,0,0,0,0,16,0.023,0.04426,0.2753,65.31,22.78,0,0,0,0,0,0,1950878000.0,0,0,1263,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1930.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,9.966781180764753e-05
1898.0,3,491.8,2856.702,0.006073573,0.0666958,27.1886,0.122757,43.6288,4.973,0.9962748,0,0.5369,0.7007,3,63.1,0,0,0,0,0,0,4,0.333,0.04214,0.2391,62.75,17.94,0,0,0,0,0,0,1950878000.0,0,0,1236,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1393.162,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0005073853858363434
1899.0,3,578.5,2505.219,0.008930578,0.161695,28.3846,0.368121,40.9962,2.531,0.9692173,0,0.5748,0.7744,15,51.8,0,0,0,0,0,0,17,0.183,0.03802,0.2368,56.71,22.02,0,0,0,0,0,0,1950878000.0,0,0,1147,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1178.166,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00044495768509264825
1900.0,3,469.5,565.0017,0.001790772,0.0039759,14.0471,0.0945739,15.6198,4.155,0.9977788,0,0.4718,0.5492,7,65.5,0,0,0,0,0,0,8,0.158,0.04974,0.2401,70.64,69.95,0,0,0,0,0,0,1950878000.0,0,0,1240,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.99,0.01,0.001,0.001,0.15,0.01,0.99,9999,0.01,0.01,0.37,0.3,1939.353,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,3,0.000100351246140721
1901.0,3,491.7,1639.847,0.004289865,0.0663909,27.2541,0.0537936,42.3703,2.673,0.9992781,0,0.5034,0.6165,6,60.4,0,0,0,0,0,0,7,0.263,0.04151,0.2462,59.81,21.09,0,0,0,0,0,0,1950878000.0,0,0,1255,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1639.537,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00029125698193496215
1902.0,3,472.9,805.9542,0.002973858,0.20973,12.0,0.0312246,20.5531,4.712,0.9997564,0,0.4857,0.5758,6,65.1,0,0,0,0,0,0,7,0.213,0.04559,0.2452,64.9,16.31,0,0,0,0,0,0,1950878000.0,0,0,1260,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1797.482,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0001431473715961348
1903.0,3,720.5,1631.37,0.004687267,0.17065,27.9587,0.103426,28.2761,0.5245,0.997347,0,0.5848,0.7953,15,53.2,0,0,0,0,0,0,17,0.192,0.03889,0.2325,58.14,16.99,0,0,0,0,0,0,1950878000.0,0,0,1263,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1130.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0002897513625473835
1904.0,3,565.8,2641.86,0.01681564,-0.100081,29.1716,0.533155,60.7293,3.142,0.9412091,0,0.571,0.7581,13,34.2,0,0,0,0,0,0,15,0.058,0.03958,0.2439,59.88,24.2,0,0,0,0,0,0,1950878000.0,0,0,1104,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1197.235,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00046922680609514126
1905.0,3,484.4,2921.851,0.01662935,0.819198,27.7197,0.28982,39.7892,2.734,0.9802376,0,0.5548,0.721,13,36.0,0,0,0,0,0,0,15,0.0673,0.03952,0.2441,59.37,23.08,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1284.51,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0005189566489578912
1906.0,3,470.7,465.498,0.004930272,0.220627,11.727,0.164505,22.6893,5.133,0.9933688,0,0.5556,0.7221,13,35.7,0,0,0,0,0,0,16,0.0476,0.04134,0.2352,61.74,17.36,0,0,0,0,0,0,1950878000.0,0,0,1228,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1280.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,8.2678166058639e-05
1907.0,3,478.8,2295.504,0.009719979,0.0839271,24.862,0.128588,25.5111,2.442,0.9959168,0,0.5539,0.7181,14,34.3,0,0,0,0,0,0,17,0.0568,0.03916,0.2429,58.86,23.11,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1290.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0004077097235654505
1908.0,3,503.8,1761.772,0.009544912,0.281816,27.0774,0.17904,33.7857,2.846,0.9921739,0,0.5659,0.7471,14,34.6,0,0,0,0,0,0,17,0.0558,0.03864,0.2393,58.68,23.35,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1223.803,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,0.00031291236046870354
1909.0,3,540.4,2213.966,0.01305927,0.710637,28.2294,0.296979,41.0508,2.94,0.9793099,0,0.5597,0.7398,15,51.7,0,0,0,0,0,0,17,0.169,0.03863,0.2388,57.44,21.74,0,0,0,0,0,0,1950878000.0,0,0,1196,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1257.254,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0003932275726129452
1910.0,3,549.3,3109.508,0.01273648,0.098939,27.3525,0.25092,46.1908,0.2212,0.9849661,0,0.5917,0.8078,15,52.8,0,0,0,0,0,0,17,0.19,0.03929,0.2348,58.75,17.55,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1098.618,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0005522868385786114
1911.0,3,567.9,1369.257,0.01158445,0.229895,27.727,0.41436,12.5775,2.777,0.9619158,0,0.5763,0.7699,13,35.8,0,0,0,0,0,0,15,0.0618,0.03867,0.2401,58.72,23.89,0,0,0,0,0,0,1950878000.0,0,0,1182,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1170.658,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00024319687221632292
1912.0,3,414.7,1697.644,0.02162417,0.171656,25.132,0.0824432,39.4135,6.009,0.9983094,0,0.5095,0.6108,13,34.4,0,0,0,0,0,0,16,0.0304,0.04419,0.2432,63.87,17.0,0,0,0,0,0,0,1950878000.0,0,0,1267,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1589.976,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0003015224394958779
1913.0,3,614.1,3739.639,0.02282915,0.237961,27.9587,0.427995,41.6215,2.617,0.9596684,0,0.5685,0.7534,13,35.3,0,0,0,0,0,0,15,0.0697,0.03913,0.2435,58.7,23.79,0,0,0,0,0,0,1950878000.0,0,0,1104,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1210.273,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0006642058488787551
1914.0,3,433.9,1762.961,0.0132154,0.00690266,28.1613,0.0425752,32.1484,4.498,0.9995475,0,0.4984,0.5888,13,35.2,0,0,0,0,0,0,16,0.0352,0.04252,0.253,61.97,22.65,0,0,0,0,0,0,1950878000.0,0,0,1257,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1681.619,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,1,0.0003131235414822497
1915.0,3,444.5,2445.363,0.01315665,0.598637,27.5147,0.10139,33.9909,3.142,0.9974497,0,0.5468,0.6999,14,34.1,0,0,0,0,0,0,17,0.055,0.03958,0.2434,59.3,22.68,0,0,0,0,0,0,1950878000.0,0,0,1251,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1331.375,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0004343265238253476
1916.0,3,564.3,3522.89,0.01862249,0.174181,26.8474,0.38106,50.4975,2.09,0.9672272,0,0.5719,0.7613,13,36.0,0,0,0,0,0,0,15,0.0762,0.03877,0.2413,58.09,23.87,0,0,0,0,0,0,1950878000.0,0,0,1104,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1192.89,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0006257085624993421
1917.0,3,534.1,4883.576,0.02362443,0.918584,26.8621,0.340769,47.2931,5.419,0.9732754,0,0.5674,0.7505,13,35.0,0,0,0,0,0,0,15,0.0594,0.04127,0.2364,61.02,17.53,0,0,0,0,0,0,1950878000.0,0,0,1170,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1215.944,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0008673831197727682
1918.0,3,461.7,910.0883,0.008366265,0.162458,10.0768,0.0292038,17.7918,3.065,0.9997869,0,0.5229,0.6412,13,36.0,0,0,0,0,0,0,16,0.0463,0.04085,0.2459,60.01,23.13,0,0,0,0,0,0,1950878000.0,0,0,1265,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1488.558,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,0.00016164286762869977
1919.0,3,569.6,2495.939,0.01313117,1.44747,27.885,0.438609,46.2137,5.78,0.957892,0,0.579,0.7767,13,34.6,0,0,0,0,0,0,15,0.0857,0.04148,0.2395,60.72,17.88,0,0,0,0,0,0,1950878000.0,0,0,1241,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1157.509,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0004433094430357024
1920.0,3,556.9,4600.63,0.02355261,0.190871,27.727,0.325829,49.1833,5.863,0.9754011,0,0.5807,0.7865,15,51.7,0,0,0,0,0,0,17,0.186,0.03974,0.2348,58.76,17.46,0,0,0,0,0,0,1950878000.0,0,0,1253,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1149.408,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0008171284325912386
1921.0,3,444.6,2391.095,0.02368356,0.0768392,27.1886,0.126024,52.0198,4.973,0.9960762,0,0.5406,0.6831,13,35.3,0,0,0,0,0,0,16,0.0355,0.04225,0.2375,62.47,17.34,0,0,0,0,0,0,1950878000.0,0,0,1235,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1370.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0004246878600380269
1922.0,3,577.5,3305.078,0.02129793,0.293185,28.7537,0.234253,40.5389,4.589,0.9868213,0,0.5748,0.7658,14,33.6,0,0,0,0,0,0,16,0.0381,0.04028,0.2345,61.4,17.74,0,0,0,0,0,0,1950878000.0,0,0,1173,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1178.257,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0005870224742550011
1923.0,3,585.1,5053.586,0.02295058,0.0708161,27.2304,0.503575,48.2051,2.027,0.9465732,0,0.5594,0.7322,13,34.1,0,0,0,0,0,0,15,0.0761,0.03974,0.2461,58.3,23.68,0,0,0,0,0,0,1950878000.0,0,0,1086,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1259.082,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0008975789853009321
1924.0,3,444.1,2090.034,0.01781808,0.0338413,24.216,0.0941652,25.4932,4.837,0.9977979,0,0.497,0.5858,13,34.0,0,0,0,0,0,0,16,0.0238,0.04554,0.2433,65.57,16.68,0,0,0,0,0,0,1950878000.0,0,0,1242,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1694.006,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0003712157262119312
1925.0,3,574.5,3649.695,0.02699243,1.33169,27.99,0.558759,51.9406,2.889,0.9364837,0,0.5675,0.751,13,33.8,0,0,0,0,0,0,15,0.0743,0.03982,0.2459,59.76,24.17,0,0,0,0,0,0,1950878000.0,0,0,1156,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1215.527,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0006482306890113051
1926.0,3,616.4,2059.033,0.02019854,0.757706,27.5147,0.28135,27.6657,3.142,0.9813129,0,0.5618,0.746,15,51.9,0,0,0,0,0,0,17,0.192,0.03857,0.2373,57.37,21.98,0,0,0,0,0,0,1950878000.0,0,0,1172,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1245.77,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00036570956759044646
1927.0,3,552.3,1657.996,0.01846863,0.814085,27.6558,0.252266,25.2549,2.15,0.9848116,0,0.5647,0.7536,15,52.3,0,0,0,0,0,0,17,0.208,0.03832,0.2382,56.59,21.71,0,0,0,0,0,0,1950878000.0,0,0,1171,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1230.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00029448046739740936
1928.0,3,588.9,2927.238,0.02622659,0.561571,27.8596,0.463405,46.2808,2.85,0.953657,0,0.5761,0.7765,15,50.8,0,0,0,0,0,0,17,0.178,0.03836,0.2376,57.28,22.46,0,0,0,0,0,0,1950878000.0,0,0,1188,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1171.851,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0005199134463674567
1929.0,3,585.2,2536.685,0.0194856,0.853427,27.7574,0.332108,46.1902,2.695,0.9745158,0,0.5796,0.7835,15,52.3,0,0,0,0,0,0,17,0.168,0.0377,0.2358,56.5,21.81,0,0,0,0,0,0,1950878000.0,0,0,1191,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1154.875,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.0004505464334292708
1930.0,3,484.8,1464.987,0.01448472,0.0641603,27.1786,0.0236754,29.2102,3.664,0.9998599,0,0.4842,0.5716,7,62.6,0,0,0,0,0,0,8,0.186,0.04844,0.2344,67.61,66.91,0,0,0,0,0,0,1950878000.0,0,0,1264,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.99,0.01,0.001,0.001,0.15,0.01,0.99,9999,0.01,0.01,0.37,0.3,1812.524,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,3,3,0.00026019969679729534
1931.0,3,583.0,5538.203,0.02477503,0.136023,28.2294,0.415019,53.3491,5.296,0.9618081,0,0.5828,0.7901,15,50.9,0,0,0,0,0,0,17,0.179,0.04021,0.2338,59.76,18.12,0,0,0,0,0,0,1950878000.0,0,0,1151,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1139.383,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.000983652920743919
1932.0,3,495.6,2697.797,0.01652636,0.146547,26.1684,0.0402257,42.6012,2.949,0.999596,0,0.4864,0.578,6,65.8,0,0,0,0,0,0,7,0.229,0.04258,0.2562,61.12,21.05,0,0,0,0,0,0,1950878000.0,0,0,1263,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1790.772,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00047916190479550537
1933.0,3,439.1,2879.905,0.02939791,0.234485,28.9134,0.0680142,46.1903,0.1039,0.9988475,0,0.5092,0.6103,13,34.4,0,0,0,0,0,0,16,0.034,0.04434,0.2432,63.87,16.87,0,0,0,0,0,0,1950878000.0,0,0,1269,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1592.408,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,2,0.0005115065238155799
1934.0,3,463.1,922.79,0.01737654,0.342022,13.6603,0.0928219,22.7967,3.638,0.9978598,0,0.5333,0.6661,13,36.2,0,0,0,0,0,0,16,0.0527,0.04042,0.2443,60.06,23.59,0,0,0,0,0,0,1950878000.0,0,0,1250,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1417.27,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,2,1,0.00016389884566045716
1935.0,3,650.3,2849.659,0.02361182,1.057,25.6452,0.474549,46.604,5.559,0.9517177,0,0.587,0.7921,13,34.6,0,0,0,0,0,0,15,0.0823,0.04052,0.238,59.81,18.33,0,0,0,0,0,0,1950878000.0,0,0,1161,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1120.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0005061344624735127
1936.0,3,513.4,2977.404,0.02459047,0.718006,27.0671,0.30618,33.6327,5.012,0.9780923,0,0.5725,0.7613,13,35.5,0,0,0,0,0,0,15,0.0493,0.04104,0.2356,61.91,17.85,0,0,0,0,0,0,1950878000.0,0,0,1160,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.6,1.5,1.0,4.7,0.18,1.0,0.4,200,0.4,1.5,0.4,0.1,1189.939,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,2,0.0005288235445386575
1937.0,3,463.5,2125.497,0.01640188,0.672185,26.8624,0.14541,33.0733,2.974,0.9947963,0,0.5504,0.7092,14,34.1,0,0,0,0,0,0,17,0.0571,0.03945,0.2435,59.38,23.03,0,0,0,0,0,0,1950878000.0,0,0,1227,0,0,0,0,2207,0,0,0,0,-9999,-9999,0.7,1.5,1.0,4.7,0.18,1.0,0.4,200,0.3,1.5,0.4,0.1,1310.0,20,0.41,0.05,0.5,-300,0.002,1,1,0.4,0.7,1400000,1,1,0.00037751439087415847
